Category,Project Name,Project Link,Creator
Art,Abstract Portraiture: Funding my First Exhibition,https://www.kickstarter.com/projects/charlottejeacock/abstract-portraiture-funding-my-first-exhibition,Charlotte Jeacock
Illustration,Pins of EmPOWERment - Super awesome feminist enamel pins!,https://www.kickstarter.com/projects/girlandcatstudio/pins-of-empowerment-super-awesome-feminist-enamel,Mandy Fleetwood
Illustration,1 Tree Cards: Eco Greeting Cards that Plant Trees,https://www.kickstarter.com/projects/1treecards/1-tree-cards-reforesting-the-world-through-greetin,1 Tree Cards
Art,FUNKY DATES trading cards,https://www.kickstarter.com/projects/funkydates/funky-dates-trading-cards,Nick Neocleous
Art,PHYSICAL CENTER - New Concepts in Physicality,https://www.kickstarter.com/projects/physicalcenter/physical-center-new-concepts-in-physicality,Physical Center
Art,Woodland Friends enamel pins,https://www.kickstarter.com/projects/1586121146/woodland-friends-enamel-pins,Lizzie Pearce
Public Art,Sustainable beekeeping and educational retreat.,https://www.kickstarter.com/projects/woodlandhaven/woodland-educational-retreat-courses,Woodland Adventure Creative Classrom
Illustration,Make 100: Wonderpuppies!,https://www.kickstarter.com/projects/edward-nb/100-wonderpuppies,Edward NB Saul
Art,Spyro Bones,https://www.kickstarter.com/projects/willblood/spyro-bones,Will Blood
Performance Art,Tat Vision LIVE!,https://www.kickstarter.com/projects/tatvision/tat-vision-live,Well Douglas
Illustration,"Poppy Painter: original watercolour art, cards and prints.",https://www.kickstarter.com/projects/poppypainter/poppy-painter-original-watercolour-art-cards-and-prints,Bok Goodall
Painting,"Part 3. Any painting that YOU want, painted by me.",https://www.kickstarter.com/projects/1585021231/part-3-any-painting-that-you-want-painted-by-me,Andrew Nicholls
Illustration,Twin Peaks - black lodge heart enamel pin,https://www.kickstarter.com/projects/1198202703/twin-peaks-black-lodge-heart-enamel-pin,Jessica Harrington
Illustration,Wise Words from Funny Women,https://www.kickstarter.com/projects/1623861975/wise-words-from-funny-women,Lauren
Art,#FeelFree,https://www.kickstarter.com/projects/401765951/feelfree,"Georgia, Alex, Chloe, Sophia, Antonette"
